player_id,team,position,draft_tier,career_min,is_rookie,mpg,gp,total_min,pts_rate,pts,reb_rate,reb,ast_rate,ast,stl_rate,stl,blk_rate,blk,fg3m_rate,fg3m,tov_rate,tov,fg_pct_rate,fg_pct,ft_pct_rate,ft_pct
201935,CLE,G,lottery,38271.3,0,33.54428627416526,68.5206724148698,2298.477051182691,0.6083102329521595,1398.1871104401353,0.16331284902797116,375.37083565405516,0.23927878565915026,549.9767976724188,0.03644229640310693,83.7617819749388,0.018506226177673286,42.53613617337842,0.08450251988155805,194.22710271487026,0.10586473591248621,243.32766602436564,0.423080738697381,0.423080738697381,0.8597392861269867,0.8597392861269867
1628384,NYK,F,late_first,14854.38,0,33.51547352286817,66.61873506297415,2232.7584511300797,0.4804606337985366,1072.752540548997,0.13353632132013174,298.154349960346,0.06465562220102805,144.360386882419,0.03742622323937316,83.56371623159141,0.020248678929679957,45.2104090044625,0.06377100806603662,142.38525719652776,0.0402364850064273,89.83835194186929,0.46340861907200864,0.46340861907200864,0.798557763661323,0.798557763661323
1629639,MIL,G,lottery,11761.810000000001,0,33.49110340851149,68.71303158653407,2301.275246376929,0.6499930443974357,1495.8129033889988,0.1423051525348075,327.48332496024557,0.15651330806936212,360.18020158858945,0.025900330997127328,59.6037905966582,0.007114050040116022,16.3713872588058,0.08966280816060522,206.3388009406441,0.06996813192930186,161.0159300441376,0.44837025709476674,0.44837025709476674,0.8752348544106742,0.8752348544106742
1629029,LAL,F,lottery,15711.64,0,33.42104072642214,65.72892499509199,2196.7290791649157,0.7825628004063784,1719.0784599254214,0.23071452352545083,506.8173028140359,0.23130876846332918,508.1226979492198,0.042458494247804124,93.26980897170762,0.014178441172647365,31.146194021183575,0.10266161730025633,225.51976003757306,0.10276979111175463,225.7573885948955,0.45788053027226605,0.45788053027226605,0.7968612524688348,0.7968612524688348
203897,SAC,G,lottery,21461.5,0,33.247381921302555,64.88184991034544,2157.1516437298847,0.6037746401064616,1302.4334573480733,0.12406056425199402,267.61745009824585,0.12680767960692865,273.5433945016587,0.02443301105873185,52.70570996661386,0.007666322404754736,16.537419976779923,0.08387471186988074,180.9304725774837,0.07020012772868833,151.4323209199879,0.4725680706437689,0.4725680706437689,0.837346940140729,0.837346940140729
1626157,NYK,C,lottery,21970.850000000002,0,33.093865818659765,64.02414408277784,2118.8064334299893,0.660567802731105,1399.6153101433774,0.3119303275391581,660.919984771892,0.09430232807392183,199.80837941045107,0.02744770757148839,58.15637938537463,0.020208173324035125,42.817207646833914,0.058925831681277144,124.85243126150269,0.07492703855932097,158.75589133734613,0.5056627675420585,0.5056627675420585,0.8367500749178204,0.8367500749178204
2544,PHI,F,undrafted,36934.97,0,33.066993447564734,61.63865849523886,2038.2051165787436,0.6946127499233339,1415.7632609345703,0.2063666291538633,420.6175194325123,0.23129856636391022,471.4339214202499,0.030851131980369442,62.8809350546351,0.015927810542511956,32.464144943644726,0.06193436587258018,126.23494141355285,0.10073250212131317,205.31350122943965,0.5036698444106464,0.5036698444106464,0.7824745424530792,0.7824745424530792
1627734,SAC,F,lottery,19898.65,0,33.01164592842322,63.88733357453325,2109.0260352735568,0.5459874745215084,1151.501798699119,0.3769360579906168,794.9679599355941,0.18046808895956967,380.61189815179677,0.023001615476007597,48.51100589225119,0.01375506111811302,29.00978201487936,0.028318056144441398,59.72351767696522,0.08042820817270992,169.62518500664666,0.5465276252072157,0.5465276252072157,0.7525991331408177,0.7525991331408177
1627759,PHI,G,lottery,18463.98,0,32.85113685104167,61.21036526163736,2010.830085912296,0.6313133267055924,1269.4638309769837,0.16417390793308265,330.12583339363795,0.1352340766979644,271.93275006483776,0.03318196747773805,66.72329851399901,0.011520397446574123,23.16556178723844,0.05692434602497431,114.46518760790035,0.07389474479583422,148.5897760262745,0.45764251636152353,0.45764251636152353,0.7599317822486401,0.7599317822486401
1630595,DET,G,lottery,7015.139999999999,0,32.846908317427996,65.5331387270873,2152.5609995219265,0.7673061758855941,1651.6733489036417,0.1610824003971033,346.73969280417987,0.22253085201936756,479.01123324727575,0.0298534447566148,64.26136088447137,0.018549142691878122,39.928161133104005,0.06094037299697515,131.17787020960785,0.10524954442217432,226.55606454062297,0.45140199410007775,0.45140199410007775,0.8339369443207852,0.8339369443207852
1628973,NYK,G,second_round,14240.949999999999,0,32.78841629627297,66.90665510981641,2193.7632607318196,0.7022603417676238,1540.5929372387843,0.09442985161718169,207.15673919413038,0.19299255447992275,423.3799756128387,0.027030977672504227,59.29956571960189,0.0057178344364548234,12.54357511764182,0.06690837423727262,146.78113323702408,0.07023032792738146,154.06871319623733,0.4623003843455438,0.4623003843455438,0.8359675811562075,0.8359675811562075
203507,MIA,F,late_first,28233.81,0,32.775198751801604,66.22846292562225,2170.651035413593,0.8184255213024395,1776.51620522405,0.3412842167368868,740.8089384302405,0.1887227186982142,409.6511647483469,0.029644413042438977,64.34767586479839,0.03016917969743105,65.48676114780746,0.010769125479341573,23.37601337223169,0.09669989911158536,209.90173613095274,0.5810600552782764,0.5810600552782764,0.628497222945259,0.628497222945259
1628983,OKC,G,lottery,15290.42,0,32.75868849581754,66.6161951734752,2182.259186464458,0.8030840899704786,1752.5376328415261,0.15473373820915062,337.6691216629054,0.19064977934061603,416.0472323634811,0.04871684033613445,106.31277235905165,0.028284670029596348,61.72448100820256,0.0633657583245219,138.2805082109746,0.07395767007591673,161.39480493267683,0.49288448984926353,0.49288448984926353,0.8708072325080585,0.8708072325080585
